tid,cmpd_chembl_id,canonical_smiles,standard_type,value,confidence_score,cmpd_pref_name,activity_comment
10980,CHEMBL231356,Cc1cccc(NC(=O)N(C)c2ccc(-c3csc4ccnc(N)c34)cc2)c1,pIC50,7.64,9,,
10980,CHEMBL231355,Cc1cccc(N(C)C(=O)Nc2ccc(-c3csc4ccnc(N)c34)cc2)c1,pIC50,5.31,9,,
10980,CHEMBL3947408,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(C(C)C)CCCO1,pIC50,7.3,9,,
10980,CHEMBL3929966,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(C(=O)c2c(F)ccc(F)c2F)CCO1,pIC50,7.3,9,,
10980,CHEMBL318733,CC(=O)Nc1oc(-c2cncc(-c3cccc(F)c3)c2)nc1-c1ccccc1,pIC50,5.24,9,,
10980,CHEMBL3937949,O=C(O)c1ccc(Nc2nncc3ccccc23)cc1,pIC50,9.17,9,,
10980,CHEMBL491473,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1,pIC50,8.756666667,9,CEDIRANIB,
10980,CHEMBL3982619,O=C1CS/C(=N/Nc2nncc3ccccc23)N1c1ccccc1,pIC50,8.46,9,,
10980,CHEMBL495544,CCCCc1nn2ncccc2c1-c1ccnc(NC2CC2)n1,pIC50,5.6,8,,
10980,CHEMBL495545,CN1CCN(c2ccc(Nc3nccc(-c4cnn5ncccc45)n3)cc2)CC1,pIC50,6.4,8,,
10980,CHEMBL3936547,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(CNCCCCCC(=O)NO)cc3)cc12)c1ccccc1,pIC50,7,9,,
10980,CHEMBL566836,CCn1cnc(-c2cc3nccc(Oc4ccc(NC(=O)C5(C(=O)Nc6ccccc6F)CC5)cc4F)c3s2)c1,pIC50,7.82,8,,
10980,CHEMBL243891,COC(=O)Nc1nc2cc(Oc3ccc(NC(=O)Nc4ccccc4)cc3)ccc2[nH]1,pIC50,7.5,9,,
10980,CHEMBL272888,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1,pIC50,7.62,8,,
10980,CHEMBL3752248,O=C(Nc1nccs1)Nc1cc(-c2cncnc2)ccc1OC(F)(F)F,pIC50,7.16,9,,
10980,CHEMBL290352,CCSCc1ccc2c(c1)c1c3c(c4c5cc(CSCC)ccc5n5c4c1n2[C@H]1C[C@](O)(C(=O)OC)[C@]5(C)O1)CNC3=O,pIC50,7.37,9,CEP-1347,
10980,CHEMBL449757,O=C(Nc1ccc(Oc2ccnc3cc(-c4cn(CCCN5CCCC5)cn4)sc23)c(F)c1)N1CCN(c2ccccc2)C1=O,pIC50,8.1,8,,
10980,CHEMBL206463,Cn1cc(/C=C2\C(=O)NN=C2c2nccs2)c2cc(Cl)ccc21,pIC50,7.23,9,,
10980,CHEMBL3780515,c1ccc(-c2cnc3c(Nc4ccc(N5CCOCC5)cc4)nccc3n2)cc1,pIC50,4.8,9,,
10980,CHEMBL3753226,O=C(CN1CCN(c2nnc(-c3ccccc3)c3ccccc23)CC1)Nc1nc(-c2ccc(Cl)cc2)cs1,pIC50,5.51,9,,
10980,CHEMBL230002,CN1CCC[C@H]1COc1cc(Nc2nc3cc(Oc4ccnc(C(N)=O)c4)ccc3o2)ccc1Cl,pIC50,7.75,9,,
10980,CHEMBL230003,COc1cc2ncnc(Oc3ccc4oc(Nc5ccc(Cl)c(OC[C@@H]6CCCN6C)c5)nc4c3)c2cc1OC,pIC50,7.74,9,,
10980,CHEMBL409349,Cc1cc(C)cc(NC(=O)Nc2ccc(-c3cccc4onc(N)c34)cc2)c1,pIC50,8.31,9,,
10980,CHEMBL1241578,CC(C)n1nc(-c2ccc(Br)c(O)c2)c2c(N)ncnc21,pIC50,7.26,8,,
10980,CHEMBL1241579,C[C@H](CN)n1nc(-c2ccc(Cl)c(O)c2)c2c(N)ncnc21,pIC50,6.26,8,,
10980,CHEMBL1668416,COc1cc(O)c2c(c1)/C=C\CCCC(=O)C[C@H](Cl)C[C@H](C)OC2=O,pIC50,4.09,9,,
10980,CHEMBL452088,COc1cc2nccc(Oc3ccc4c(NC(=O)Nc5ccc(C(F)(F)F)cc5Cl)nn(C)c4c3)c2cc1OC,pIC50,8.1,8,,
10980,CHEMBL379661,CONC(=O)c1cccc(CSc2cnc(Nc3ccccn3)s2)c1,pIC50,7.13,9,,
10980,CHEMBL256043,COc1cccc(NC(=O)Nc2ccc(-c3ccnc4[nH]nc(N)c34)cc2)c1,pIC50,8.415,9,,
10980,CHEMBL150291,CC(C)OC(C)c1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,pIC50,6.39,8,,
10980,CHEMBL3660302,COC(=O)c1cc(-c2cc(Oc3ccc(NC(=O)Nc4cc(C)ccc4F)cc3)ccn2)c[nH]1,pIC50,7.92,9,,231560
10980,CHEMBL3660303,Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3ccnc(-c4ccc[nH]4)c3)cc2)c1,pIC50,7.58,9,,231561
10980,CHEMBL3660300,COC(=O)c1cc(-c2cc(Oc3ccc(NC(=O)Nc4cc(C)ccc4F)cc3)cc(N)n2)cn1C(=O)OC(C)(C)C,pIC50,5,9,,231557
10980,CHEMBL3660301,Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3cc(N)nc(-c4ccc[nH]4)c3)cc2)c1,pIC50,5.57,9,,231558
10980,CHEMBL3660306,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3ccnc(-c4cc[nH]c4)c3)cc2)c1,pIC50,5.46,9,,231564
10980,CHEMBL3660307,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3ccnc(-c4ccc[nH]4)c3)cc2)c1,pIC50,5.86,9,,231565
10980,CHEMBL1171837,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,pIC50,8.614,9,PONATINIB,
10980,CHEMBL3660305,Cc1ccc(F)c(NC(=O)Nc2cccc(-c3ccnc(-c4ccc[nH]4)c3)c2)c1,pIC50,5.15,9,,231563
10980,CHEMBL443296,CCOc1cccc(-c2ccc3c(c2)NC(=O)/C3=C\c2[nH]cc(C)c2CCC(=O)O)c1,pIC50,6.17,8,,
10980,CHEMBL3922912,O=C(Nc1ccc(Oc2ccnc(NC(=O)C3CC3)c2)c(F)c1)Nc1cc(OC(F)(F)F)ccc1F,pIC50,8.24,8,,410201
10980,CHEMBL151219,O=C1NCc2c1c1c(c3c2c2ccccc2n3CCO)Cc2ccccc2-1,pIC50,6.97,8,,
10980,CHEMBL500169,CC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(CN2CCCCC2)cc1)c1ccccc1,pIC50,5.76,9,,
10980,CHEMBL3775879,COc1cc2ncnc(Nc3ccc(F)c(O)c3)c2cc1OC,pIC50,6.79,9,,
10980,CHEMBL460472,COc1ccc2c(Oc3ccc(NC(=O)c4c(C)n(CC(C)(C)O)n(-c5ccccc5)c4=O)nc3)ccnc2c1,pIC50,6.16,9,,
10980,CHEMBL1242379,COc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1OC,pIC50,4,8,,
10980,CHEMBL1242378,C[C@H](CN)n1nc(-c2ccc(F)c(O)c2)c2c(N)ncnc21,pIC50,5.72,8,,
10980,CHEMBL1242377,CC(C)n1nc(-c2ccc(F)c(O)c2)c2c(N)ncnc21,pIC50,7.17,8,,
10980,CHEMBL1242376,Nc1ncnc2c1c(-c1ccc(Br)c(O)c1)nn2C1CCCC1,pIC50,7.26,8,,
10980,CHEMBL3954050,NC(=O)C1(c2ccccc2CCc2nc(Nc3cnn(C4CCNCC4)c3)ncc2Cl)CC1,pIC50,6.41,8,,358612
10980,CHEMBL1242373,Cc1cccc(NC(=O)Nc2ccc3c(c2)CCc2sc4ncnc(N)c4c2-3)c1,pIC50,6.82,8,,
10980,CHEMBL3890520,CCOC(=O)N1CCN(CCNC(=O)c2cc3nccc(Oc4ccc(NC(=O)Nc5cc(C)ccc5F)c(F)c4)c3s2)CC1,pIC50,8.1,8,,399287
10980,CHEMBL4100372,Cc1n[nH]c2nccc(-c3ccc(NC(=O)Nc4ccccc4N4CCOCC4)cc3)c12,pIC50,4.43,9,,
10980,CHEMBL438016,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)c(C)c1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1,pIC50,5.59,8,,
10980,CHEMBL209421,Cc1ccccc1NC(=O)N(C)Cc1ccc(-c2[nH]nc3c2Cc2cc(CN4CCN(C)CC4)ccc2-3)s1,pIC50,6.91,9,,
10980,CHEMBL189584,CCN(CC)CCCCNc1ncc2cc(-c3cc(OC)cc(OC)c3)c(NC(=O)NC(C)(C)C)nc2n1,pIC50,6.973333333,9,PD-173074,
10980,CHEMBL377400,Cc1cccc(NC(=O)N(Cc2ccc(-c3[nH]nc4c3Cc3cc(CN5CCN(C)CC5)ccc3-4)s2)C(C)C)c1,pIC50,6.91,9,,
10980,CHEMBL2407749,O=C1Nc2ccccc2/C1=C\c1ccc2c(/C=C/c3ccncc3)n[nH]c2c1,pIC50,7.47,9,,
10980,CHEMBL3397939,CN(C)CCCOc1ccc(NC(=O)c2cccc(-c3cccc(O)c3)c2)cc1Cl,pIC50,7.07,9,,
10980,CHEMBL231511,Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(-c5ccccc5)cnc(N)c34)cc2)c1,pIC50,7.685,9,,
10980,CHEMBL202234,CC(C)(C)c1ccc(NC(=O)c2scnc2CCc2cnoc2)cc1,pIC50,5.815,9,,
10980,CHEMBL3397930,O=C(Nc1ccc(OCCN2CCOCC2)cc1)c1cccc(-c2cccc(O)c2)c1,pIC50,7.2,9,,
10980,CHEMBL3397931,O=C(Nc1ccc(OCCCN2CCOCC2)cc1)c1cccc(-c2cccc(O)c2)c1,pIC50,7.27,9,,
10980,CHEMBL3397932,CN(C)CCCOc1ccc(NC(=O)c2cccc(-c3cccc(O)c3)c2)cc1F,pIC50,7.84,9,,
10980,CHEMBL3397933,CN(C)CCOc1ccc(NC(=O)c2cccc(-c3cccc(O)c3)c2)cc1F,pIC50,8.7,9,,
10980,CHEMBL3397934,CCN(CC)CCOc1ccc(NC(=O)c2cccc(-c3cccc(O)c3)c2)cc1F,pIC50,8.06,9,,
10980,CHEMBL3397935,O=C(Nc1ccc(OCCN2CCCC2)c(F)c1)c1cccc(-c2cccc(O)c2)c1,pIC50,8.31,9,,
10980,CHEMBL3397936,O=C(Nc1ccc(OCCN2CCCCC2)c(F)c1)c1cccc(-c2cccc(O)c2)c1,pIC50,7.35,9,,
10980,CHEMBL3397937,O=C(Nc1ccc(OCCN2CCOCC2)c(F)c1)c1cccc(-c2cccc(O)c2)c1,pIC50,6.89,9,,
10980,CHEMBL397497,CN1CCN(Cc2cc(Nc3nc4cc(Oc5ccnc6[nH]ccc56)ccc4[nH]3)ccc2Cl)CC1,pIC50,6.84,9,,
10980,CHEMBL397496,CN1CCN(Cc2cc(Nc3nc4cc(Oc5ccnc6ccccc56)ccc4[nH]3)ccc2Cl)CC1,pIC50,7.4,9,,
10980,CHEMBL599844,O=C1Cc2cnc(Nc3ccccc3Cl)nc2-c2ccccc2N1,pIC50,5.21,8,,
10980,CHEMBL2206666,O=C(Nc1cccc(Oc2ccc3nccn3n2)c1)c1cccc(C(F)(F)F)c1,pIC50,7.64,9,,
10980,CHEMBL4229181,CNC(=O)c1ccc(Sc2ccc(NC(=O)Nc3ccc(F)c(C(F)(F)F)c3)cc2)nc1,pIC50,6.99,9,,
10980,CHEMBL526639,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2ccncc2c1,pIC50,6.3,8,,
10980,CHEMBL2325106,COc1ccc(C2=NN(C(N)=S)C(c3cccc4ccccc34)C2)cc1,pIC50,5.39,9,,
10980,CHEMBL2325101,Clc1ccc(C2=NN(c3ccccc3)C(c3ccc4ccccc4c3)C2)cc1Cl,pIC50,5.74,9,,
10980,CHEMBL2325100,Cc1ccc(C2=NN(c3ccccc3)C(c3ccc4ccccc4c3)C2)cc1,pIC50,5.81,9,,
10980,CHEMBL224842,CS(=O)(=O)C1CCN(Cc2ccnc(Nc3ncc(C#N)s3)c2)CC1,pIC50,7.66,9,,
10980,CHEMBL4448243,COc1cccc(Nc2ncc3c(n2)-c2cccnc2SC3)c1,pIC50,6.75,9,,
10980,CHEMBL3759111,COc1cc2ncnc(Nc3ccccc3F)c2cc1OCCCCCC(=O)NO,pIC50,6.04,9,,
10980,CHEMBL3896485,Cc1ccc(Oc2ccnc(NC(=O)C3CC3)c2)cc1NC(=O)Nc1ccc(Cl)c(C(F)(F)F)c1,pIC50,7.91,8,,410055
10980,CHEMBL255547,CC(C)c1c(-c2nnc(CN3CCOCC3)o2)cn2ncnc(Nc3cc(C(=O)NC4CC4)c(F)cc3F)c12,pIC50,6.64,8,,
10980,CHEMBL3968361,COc1cc(OC)cc(N(CC2(O)CCNCC2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,pIC50,7,9,,
10980,CHEMBL3916567,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(CC(N)=O)CCO1,pIC50,7.3,9,,
10980,CHEMBL306012,CC(C)(C)n1cc(-c2ccc(Cl)cc2)c2c(N)ncnc21,pIC50,5.57,9,,
10980,CHEMBL205884,Cn1cnc(NCc2ccncc2)c1-c1nnc(Nc2ccc(OC(F)(F)Cl)cc2)o1,pIC50,6.955,9,,
10980,CHEMBL3933492,Cl.Cn1cc(-c2cnc3ccc(N(CC4CC4)c4cccc(OC(F)(F)F)c4)cc3n2)cn1,pIC50,5.8,9,,
10980,CHEMBL425262,Cc1cccc(N(C)C(=O)NCc2ccc(-c3[nH]nc4c3Cc3cc(CN5CCN(C)CC5)ccc3-4)s2)c1,pIC50,5.32,9,,
10980,CHEMBL3656126,Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3ccnc(-c4cc(C(=O)NCCN5CCCC5)c[nH]4)c3)cc2)c1,pIC50,7.82,9,,231522
10980,CHEMBL254494,O=C(Nc1ccc(O)cc1)Nc1cccc2c1C(=O)c1c-2n[nH]c1-c1ccc2c(c1)OCO2,pIC50,6.16,8,,
10980,CHEMBL3968087,CN1CCC(c2cc(NC(=O)Nc3ccc(Oc4ccnc(NC(=O)C5CC5)c4)cc3)cc(C(F)(F)F)c2)CC1,pIC50,8.02,8,,410168
10980,CHEMBL333297,Oc1nc2ccccc2cc1-c1cc2cc(OCCN3CCCCC3)ccc2[nH]1,pIC50,8.4,9,,
10980,CHEMBL380068,CCCN(Cc1ccc(-c2[nH]nc3c2Cc2cc(CN4CCN(C)CC4)ccc2-3)s1)C(=O)Nc1cccc(C)c1,pIC50,7.08,9,,
10980,CHEMBL3354192,COC1CCN(c2nccc(Nc3cc4c(C(C)C)n[nH]c4cn3)n2)CC1,pIC50,5.65,9,,
10980,CHEMBL3354191,COC1CCN(c2nccc(Nc3cc4c(cn3)c(N)nn4C(C)C)n2)CC1,pIC50,5.78,9,,
10980,CHEMBL3929354,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@@H]2[C@H](OC)CO[C@H]12,pIC50,6,9,,
10980,CHEMBL3953206,COc1cc(C(=O)N2CCCC2)cc(N(CC2CC2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,pIC50,6.2,9,,
10980,CHEMBL316384,c1ccc(-n2cnc3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc32)cc1,pIC50,7.43,9,,
10980,CHEMBL3959327,O=C(Nc1cc(-c2ccncc2)cc(C(F)(F)F)c1)Nc1ccc(Oc2ccnc(NC(=O)C3CC3)c2)c(F)c1,pIC50,8.1,8,,410184
10980,CHEMBL189851,CCNC(=O)Nc1nc2nc(NCCCN3CCN(C)CC3)ncc2cc1-c1cc(OC)cc(OC)c1,pIC50,7.21,9,,
10980,CHEMBL1277161,CCN(CC)CCN1CCCCc2[nH]c(/C=C3\C(=O)Nc4ccc(F)cc43)c(C)c2C1=O,pIC50,6.81,9,,
10980,CHEMBL1277162,COc1cc2ncnc(Oc3ccc(NC(=O)Nc4ccccc4)cc3)c2cc1OC,pIC50,7.22,9,,
10980,CHEMBL3961927,CCN(CC)CCNC(=O)c1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)ccc4F)cc3)c2s1,pIC50,8.18,8,,399305
10980,CHEMBL3967803,O=C(Nc1ccc(C2CN=C3c4ccccc4NC(=O)N3C2)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1,pIC50,6.47,8,,411572
10980,CHEMBL197635,Cc1cccc(NC(=O)Nc2ccc(-c3c(CCC(N)=O)sc4ncnc(N)c34)cc2)c1,pIC50,7.77,8,,
10980,CHEMBL205089,COc1cc2ncnc(Oc3ccc(NC(=O)NC4CCCCC4)cc3)c2cc1OC,pIC50,6,9,,
10980,CHEMBL329201,Fc1ccc(-c2cnn3cc(-c4ccncc4)cnc23)cc1,pIC50,7.2,8,,
10980,CHEMBL216703,COc1ccc(Cl)c(Nc2ncnc3cc(OCCCN4CCOCC4)cc(OC4CCOC4)c23)c1,pIC50,7.3,9,,
10980,CHEMBL1097368,c1ccc(CCc2cc3c(Nc4ccc5[nH]ccc5c4)ncnc3[nH]2)cc1,pIC50,4.5,8,,
10980,CHEMBL3929131,O=C(Nc1cncc(C(F)(F)F)c1)Nc1ccc(Oc2ccnc(NC(=O)C3CC3)c2)c(F)c1,pIC50,7.84,8,,410194
10980,CHEMBL4448424,COc1ccc(-n2cc(NC(=O)c3ccc(NS(=O)(=O)c4ccccc4)cc3)cn2)cc1,pIC50,4.84,9,,
10980,CHEMBL3827784,O=C1c2cc(O)ccc2-c2c1c1ccc(O)cc1c(=O)n2-c1ccc(OCCN2CCCCC2)cc1,pIC50,6.6,9,,
10980,CHEMBL4529255,O=C(CCSC(=S)N1CCOCC1)Nc1cccc(NC(=O)c2ccccn2)c1,pIC50,6.7,9,,
10980,CHEMBL118832,O=S(=O)(c1ccc2[nH]c(-c3cc4ccccc4nc3O)cc2c1)N1CCNCC1,pIC50,7.96,9,,
10980,CHEMBL234699,CC(C)(C)c1nc(Nc2ccc(CCO)cc2)ncc1C#N,pIC50,5.8,9,,
10980,CHEMBL3943535,COc1cc(Nc2ncc3c(n2)CCN(C(=O)c2occc2C)C3)cc(OC)c1OC,pIC50,8.22,8,,377146
10980,CHEMBL98653,c1ccc(-c2cnc(Nc3cccnc3)s2)cc1,pIC50,6.62,8,,
10980,CHEMBL3403514,Cc1nc(N(C)c2ccc3occc3c2)c2cc(C)oc2n1,pIC50,8.24,9,,
10980,CHEMBL234697,CC(C)(O)c1ccc(-c2nc(Nc3ccc(CCO)cc3)ncc2C#N)cc1,pIC50,6.39,9,,
10980,CHEMBL3983586,Cc1ccc(C(/C=C/c2ccc(F)cc2)=N\Nc2nncc3ccccc23)cc1,pIC50,9.15,9,,
10980,CHEMBL4225317,O=C(/C=C/Nc1ccccc1Cl)c1ccc(NC(=S)Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)cc1,pIC50,7.43,9,,
10980,CHEMBL202682,O=C(Nc1ccc(Cl)cc1)c1ccccc1Cn1cc(-c2ccncc2)cn1,pIC50,5.37,9,,
10980,CHEMBL391437,c1ccc2c(-c3cnc4[nH]nc(-c5nc6ccccc6[nH]5)c4c3)cncc2c1,pIC50,5.84,8,,
10980,CHEMBL1203981,CN(C)C(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(CN2CCCCC2)cc1)c1ccccc1.Cl,pIC50,5.88,9,,
10980,CHEMBL1203982,CNC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(CN2CCCCC2)cc1)c1ccccc1.Cl,pIC50,5.68,9,,
10980,CHEMBL3972921,O=C(Nc1cccc(C(F)(F)F)c1)Nc1ccc(Oc2ccnc(NC(=O)C3CC3)c2)cc1F,pIC50,8.11,8,,410236
10980,CHEMBL3905114,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(C(=O)c2cccc3ccccc23)CCO1,pIC50,7.3,9,,
10980,CHEMBL98385,Cc1cccc(Nc2ncc(-c3ccccc3)s2)n1,pIC50,8,8,,
10980,CHEMBL98475,c1ccc(-c2cnc(Nc3ccc(CN4CCCC4)cn3)s2)cc1,pIC50,7.796666667,9,,
10980,CHEMBL2403108,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,pIC50,5.38,9,CERITINIB,
10980,CHEMBL3221265,CCCC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1C.Cl,pIC50,5.37,9,,
10980,CHEMBL181122,CCCc1ccc(Nc2ncnn3cc(C(=O)OC)c(C)c23)cc1O,pIC50,6.72,9,,
10980,CHEMBL370515,CONC(=O)c1cc(Nc2ncnn3cc(-c4nc(C)no4)c(C(C)C)c23)c(F)cc1F,pIC50,7.31,9,,
10980,CHEMBL4102831,Cc1n[nH]c2nccc(-c3ccc(NC(=O)Nc4cccc(CN(C)C)c4)cc3)c12,pIC50,4.8,9,,
10980,CHEMBL481968,O=C(N/N=C/c1cc(C(=O)O)c(Nc2ccc(I)cc2F)c(F)c1F)c1ccc(CO)o1,pIC50,5.52,8,,
10980,CHEMBL462003,COc1cc2nccc(Oc3ccc4c(NC(=O)c5ccc(F)c(Cl)c5)nn(C)c4c3)c2cc1OC,pIC50,8.52,8,,
10980,CHEMBL3948661,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1ccc2nc(C(F)(F)F)cc(Cl)c2c1,pIC50,6,9,,
10980,CHEMBL3947363,O=C(Nc1ccc(Oc2ccnc(NC(=O)C3CC3)c2)c(F)c1)Nc1ccc(Cl)c(C(F)(F)F)c1,pIC50,8.155,8,,410047
10980,CHEMBL191779,CCS(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3ccc(OC)cc3)o2)c1,pIC50,7.06,9,,
10980,CHEMBL4453429,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)Cn1cnc([N+](=O)[O-])n1,pIC50,7.06,9,,
10980,CHEMBL494821,Cc1ccn(CCC2CCCC2)c(=O)c1-c1ccc2nc(N)ncc2c1,pIC50,5.85,8,,
10980,CHEMBL82069,c1ccc(-n2cnc3cc(-c4ccc(OCCN5CCCCC5)nc4)ccc32)cc1,pIC50,7.64,9,,
10980,CHEMBL395392,COc1ccc2nc(-c3n[nH]cc3/C=C/c3cncc4ccccc34)[nH]c2c1,pIC50,6.21,8,,
10980,CHEMBL395393,COc1ccc2nc(-c3n[nH]cc3/C=C/c3cncc(C#N)c3)[nH]c2c1,pIC50,5.77,8,,
10980,CHEMBL2063335,Cc1nc(Nc2cc(-c3ccc(CNC(=O)OCc4ccccc4)cc3)n[nH]2)cc(N2CCN(C)CC2)n1,pIC50,6.51,9,,
10980,CHEMBL2063331,Cc1cc(COC(=O)NCc2ccc(-c3cc(NC(=O)c4ccc(N5CCN(C)CC5)cc4)[nH]n3)cc2)no1,pIC50,6.43,9,,
10980,CHEMBL2063332,Cc1cc(COC(=O)NCc2ccc(-c3cc(NC(=O)c4ccc(OCCN5CCCC5)cc4)[nH]n3)cc2)no1,pIC50,6.32,9,,
10980,CHEMBL101544,N#Cc1cnc(Nc2ccccn2)s1,pIC50,7.44,8,,
10980,CHEMBL2063338,Cc1nc(Nc2cc(-c3ccc(CNC(=O)OCc4ccccc4)cc3)n[nH]2)cc(N2CCN(CCO)CC2)n1,pIC50,6.62,9,,
10980,CHEMBL1257911,Nc1ccc2c(c1)C(c1ccccc1Cl)=Nc1c[nH]nc1N2,pIC50,7.47,8,,
10980,CHEMBL4075266,Nc1n[nH]c2cccc(-c3ccc(NC(=O)C4(C(=O)Nc5cc(C(F)(F)F)cc(C(F)(F)F)c5)CC4)cc3)c12,pIC50,8.87,9,,
10980,CHEMBL3976542,Cc1ccc(Oc2ccnc(NC(=O)C3CC3)c2)cc1NC(=O)Nc1cc(C(F)(F)F)ccc1F,pIC50,7.97,8,,410250
10980,CHEMBL3098312,COc1cc2nc(Cl)nc(Nc3ccc(S(=O)(=O)N(C)C)cc3)c2cc1OC,pIC50,4.36,9,,
10980,CHEMBL3098313,CN(C)S(=O)(=O)c1ccc(Nc2nc(Cl)nc3cc4c(cc23)OCO4)cc1,pIC50,4.63,9,,
10980,CHEMBL3781034,COc1ccc(Cc2nnc(Nc3ccc(S(N)(=O)=O)cc3)c3ccccc23)cc1,pIC50,6.2,9,,
10980,CHEMBL3098317,COc1cc2nc(Cl)nc(Nc3ccc(S(N)(=O)=O)cc3)c2cc1OC,pIC50,5.99,9,,
10980,CHEMBL3098318,NS(=O)(=O)c1ccc(Nc2nc(Cl)nc3cc4c(cc23)OCO4)cc1,pIC50,4.57,9,,
10980,CHEMBL3098319,COc1cc2nc(Cl)nc(Nc3ccc(N(C)C)cc3)c2cc1OC,pIC50,4.41,9,,
10980,CHEMBL437322,N#Cc1cnc(Nc2cc(N)ncn2)s1,pIC50,7.39,9,,
10980,CHEMBL286160,COCCOc1cc2ncnc(Nc3ccc(Cl)cc3F)c2cc1OC,pIC50,8.15,9,,
10980,CHEMBL4079003,CNCc1cc(Oc2ccc3c(ccn3C(=O)Nc3cc(C(F)(F)F)[nH]n3)c2)ncn1,pIC50,6.56,9,,
10980,CHEMBL376722,CNC(=O)N1CCN(Cc2ccnc(Nc3ncc(C#N)s3)c2C)CC1,pIC50,7.713333333,9,,
10980,CHEMBL370266,CONC(=O)c1cc(Nc2ncnn3cc(NC(=O)OCC4CCCO4)c(C(C)C)c23)c(F)cc1F,pIC50,6.905,9,,
10980,CHEMBL412291,COc1cc2nccc(Oc3ccc4c(C(=O)Nc5cccc(F)c5)cccc4c3)c2cc1OC,pIC50,9.22,9,,
10980,CHEMBL2408732,Cc1c(-c2cnc(N)c3oc(-c4csc5cnccc45)cc23)cnn1C,pIC50,4.7,9,,
10980,CHEMBL3949535,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCCC1OCCCO1,pIC50,7.3,9,,
10980,CHEMBL685,COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,pIC50,5.06,9,MEBENDAZOLE,
10980,CHEMBL3622961,Cc1nn(-c2ccnc(Nc3ccc4c(c3)c(Cl)nn4C)n2)cc1CN1CC(O)C1,pIC50,5.95,9,,272104
10980,CHEMBL3932698,CCCCCCN1CCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,pIC50,7.3,9,,
10980,CHEMBL3963494,NC(=O)C1(c2ccccc2CCc2nc(Nc3cnn(C4CNC4)c3)ncc2Cl)CC1,pIC50,6.45,8,,358609
10980,CHEMBL4547332,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCCC(=O)CN(C)C,pIC50,6.99,9,,
10980,CHEMBL3916828,COc1cc2c(N[C@H]3COC[C@@H]3OC)ncnc2cc1O[C@H]1CO[C@@H]2[C@@H](O)CO[C@H]12,pIC50,6,9,,
10980,CHEMBL604912,COc1ccc2c(c1)NC(=O)Cc1cnc(Nc3cccc(O)c3)nc1-2,pIC50,7.82,8,,
10980,CHEMBL150606,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCn1cncn1,pIC50,7,8,,
